eventname,outcome,type,compiledgametime,playsection,zone,manpowersituation,goal,teamid,playerid,opposingteamgoalieoniceid,xadjcoord,yadjcoord
pass,failed,south,2304.1667,outsideNorthEast,oz,evenStrength,0,315,126723,5152,65.0773468017578,38.4764709472656
pass,successful,outlet,2307.1,outsideNorthEastDZ,dz,evenStrength,0,311,1462,80264,-57.5332260131836,-30.93235206604
reception,successful,regular,2307.5334,eastPointDZ,dz,evenStrength,0,311,113401,80264,-33.8949890136719,-34.4529418945312
pass,successful,north,2313.9,outsideNorthWest,oz,evenStrength,0,311,109372,80264,98.3785400390625,-16.8500003814697
reception,successful,regular,2314.3667,outsideNorthWest,oz,evenStrength,0,311,113401,80264,90.8344268798828,-8.80294036865234
pass,failed,outletoffboards,2314.7666,outsideNorthWestDZ,dz,evenStrength,0,315,80518,5152,-88.3197174072266,12.3235282897949
pass,failed,slot,2314.8,outsideNorthWest,oz,evenStrength,0,311,113401,80264,87.3138275146484,-10.8147048950195
pass,successful,south,2317.4,outsideNorthWest,oz,evenStrength,0,311,109372,80264,64.1785430908203,-37.9735298156738
reception,successful,regular,2318.0334,westPoint,oz,evenStrength,0,311,6588,80264,32.9961853027344,-29.9264717102051
shot,successful,outside,2318.4,westPoint,oz,evenStrength,0,311,6588,80264,28.97265625,-24.3941173553467
pass,successful,south,2320.1,westOuterSlot,oz,evenStrength,0,311,370192,80264,68.7050018310547,-21.8794002532959
reception,successful,regular,2320.3333,westPoint,oz,evenStrength,0,311,112050,80264,49.0903015136719,-22.3823528289795
shot,successful,slot,2323.4,westOuterSlot,oz,evenStrength,0,311,112050,80264,71.72265625,-18.8617649078369
pass,successful,south,2327.6667,westPoint,oz,evenStrength,0,311,112050,80264,50.59912109375,-30.4294128417969
reception,successful,regular,2328.5334,centerPoint,oz,evenStrength,0,311,108339,80264,30.4814758300781,-7.29411697387695
shot,failed,outsideblocked,2328.5667,centerPoint,oz,evenStrength,0,311,108339,80264,30.4814758300781,-7.29411697387695
pass,successful,south,2332.6333,southEastBoardsNZ,nz,evenStrength,0,311,80,80264,-11.7655792236328,28.4147033691406
reception,successful,regular,2333.8333,eastPointDZ,dz,evenStrength,0,311,108339,80264,-28.8655776977539,-18.3588237762451
pass,successful,south,2334.5667,southWestBoardsNZ,nz,evenStrength,0,311,108339,80264,-19.8126373291016,-29.9264717102051
reception,successful,regular,2335.4333,centerPointDZ,dz,evenStrength,0,311,80,80264,-41.9420509338379,7.29117584228516
pass,successful,north,2338.0667,northCenterNZ,nz,evenStrength,0,311,80,80264,6.34030151367188,5.78235244750977
reception,successful,regular,2338.6333,northEastBoardsNZ,nz,evenStrength,0,311,112050,80264,23.440299987793,34.4499969482422
pass,successful,rush,2339.4333,eastPoint,oz,evenStrength,0,311,112050,80264,31.9903106689453,32.438232421875
reception,successful,regular,2340.1333,centerPoint,oz,evenStrength,0,311,370192,80264,32.5010986328125,12.8235282897949
pass,failed,slot,2341.4,outsideNorthEast,oz,evenStrength,0,311,370192,80264,58.1511077880859,23.3852920532227
pass,failed,south,2350.4,eastPoint,oz,evenStrength,0,315,884,5152,52.4959564208984,25.3999996185303
pass,successful,south,2361.4666,outsideNorthWest,oz,evenStrength,0,311,112050,80264,86.8187561035156,-28.9205875396728
reception,successful,regular,2362.5334,westPoint,oz,evenStrength,0,311,94531,80264,29.4834594726562,-33.9500007629395
pass,successful,eastwest,2362.9666,westPoint,oz,evenStrength,0,311,94531,80264,28.4775695800781,-32.4411773681641
reception,successful,regular,2363.8333,eastPoint,oz,evenStrength,0,311,6588,80264,36.5246276855469,36.4617614746094
pass,successful,slot,2365.1,eastPoint,oz,evenStrength,0,311,6588,80264,41.5540466308594,31.4323501586914
reception,successful,regular,2365.6,innerSlot,oz,evenStrength,0,311,370192,80264,77.2628631591797,-1.25882339477539
shot,successful,slot,2365.6333,innerSlot,oz,evenStrength,1,311,370192,80264,77.2628631591797,-1.25882339477539
pass,successful,d2d,2368.6,centerPointDZ,dz,evenStrength,0,311,6588,80264,-32.8812484741211,-2.26470565795898
reception,successful,regular,2369,eastPointDZ,dz,evenStrength,0,311,94531,80264,-36.401798248291,-19.3647003173828
pass,successful,d2d,2369.8333,centerPointDZ,dz,evenStrength,0,311,94531,80264,-43.9459571838379,-18.3588237762451
reception,successful,regular,2370.2,centerPointDZ,dz,evenStrength,0,311,6588,80264,-51.4901008605957,-4.77940988540649
shot,successful,outside,2371.2666,westOuterSlotDZ,oz,evenStrength,0,311,6588,80264,-54.5077018737793,20.3675994873047
pass,successful,outlet,2374.7,innerSlotDZ,dz,evenStrength,0,315,80264,5152,-80.7756042480469,-2.26176452636719
reception,successful,regular,2375.5334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-68.2020721435547,33.9500007629395
pass,successful,d2doffboards,2376.2,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-79.7697143554688,36.9676475524902
reception,successful,regular,2378.6333,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-84.2961883544922,-35.4558792114258
pass,failed,outletoffboards,2378.7666,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-82.284423828125,-36.4617614746094
pass,failed,outlet,2384.0334,eastPointDZ,dz,evenStrength,0,315,20775372,5152,-47.0785369873047,-31.9352951049805
pass,successful,north,2386.4333,southEastBoardsNZ,nz,evenStrength,0,311,6588,80264,-9.25086975097656,26.9058837890625
reception,successful,regular,2387.1667,northCenterNZ,nz,evenStrength,0,311,109372,80264,18.4109001159668,10.8118000030518
pass,successful,d2doffboards,2391.9,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-96.8775787353516,-2.76470565795898
reception,successful,regular,2392.9,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-98.8893432617187,11.3176460266113
pass,successful,d2doffboards,2393.0334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-97.8834533691406,13.8323535919189
reception,successful,regular,2395.0334,outsideNorthWestDZ,dz,evenStrength,0,315,121680,5152,-56.1393432617188,39.985294342041
pass,successful,outlet,2395.2,outsideNorthWestDZ,dz,evenStrength,0,315,121680,5152,-56.1393432617188,38.4764709472656
reception,successful,regular,2395.6667,westPointDZ,dz,evenStrength,0,315,80518,5152,-50.1040496826172,27.9147052764893
pass,successful,stretch,2395.7,westPointDZ,dz,evenStrength,0,315,80518,5152,-50.1040496826172,26.9088230133057
reception,successful,regular,2397.6667,northCenterNZ,nz,evenStrength,0,315,110856,5152,10.751838684082,20.3705883026123
pass,successful,ozentry,2398,northCenterNZ,nz,evenStrength,0,315,110856,5152,16.7871322631836,17.8558826446533
reception,successful,ozentry,2399.2666,eastPoint,oz,evenStrength,0,315,80518,5152,35.3959579467773,29.4235305786133
shot,successful,outside,2399.3,eastPoint,oz,evenStrength,0,315,80518,5152,36.9048004150391,30.4293994903564
pass,successful,d2d,2418.8333,outsideNorthWestDZ,dz,evenStrength,0,315,400162,5152,-95.7567520141602,18.8588218688965
reception,successful,regular,2419.7334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-97.2655792236328,9.30294036865234
pass,successful,d2doffboards,2419.9666,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-96.2596969604492,9.80588150024414
reception,successful,regular,2421.3333,outsideNorthWestDZ,dz,evenStrength,0,315,10534,5152,-66.5861663818359,37.970588684082
pass,successful,outlet,2421.6667,outsideNorthWestDZ,dz,evenStrength,0,315,10534,5152,-72.118522644043,37.970588684082
reception,successful,regular,2422.8667,centerPointDZ,dz,evenStrength,0,315,81408,5152,-39.4273452758789,-16.8500003814697
pass,failed,slot,2427.4666,westOuterSlot,oz,evenStrength,0,315,81408,5152,60.1550140380859,-17.3529415130615
pass,failed,north,2429.6667,outsideNorthWest,oz,evenStrength,0,315,81408,5152,97.3805084228516,-11.3176460266113
pass,successful,d2doffboards,2431.5334,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-95.8716888427734,7.29411697387695
reception,successful,regular,2433.3667,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.3687438964844,-15.3382339477539
pass,successful,d2d,2433.8,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.8716888427734,-8.29705810546875
reception,successful,regular,2434.5334,innerSlotDZ,dz,evenStrength,0,311,237838,80264,-80.7834625244141,-7.79411697387695
pass,failed,outlet,2435.2334,eastOuterSlotDZ,dz,evenStrength,0,311,237838,80264,-74.2452239990234,-17.3499984741211
pass,successful,outlet,2444.3,innerSlotDZ,dz,evenStrength,0,311,94531,80264,-68.7128601074219,-0.752941131591797
reception,successful,regular,2445.0334,westPointDZ,dz,evenStrength,0,311,112050,80264,-41.0511016845703,37.470588684082
pass,successful,d2d,2446.1333,westPointDZ,dz,evenStrength,0,311,112050,80264,-38.5363922119141,37.9735298156738
reception,successful,regular,2446.8667,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-56.6422729492188,36.4647064208984
pass,successful,d2d,2447.6,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-61.6716918945312,25.3999996185303
reception,successful,regular,2448.2666,innerSlotDZ,dz,evenStrength,0,311,94531,80264,-66.1981658935547,0.252941131591797
pass,successful,outlet,2448.8333,eastOuterSlotDZ,dz,evenStrength,0,311,94531,80264,-62.6775665283203,-3.77058792114258
reception,successful,regular,2449.4333,westPointDZ,dz,evenStrength,0,311,112050,80264,-33.0040435791016,21.8794116973877
pass,successful,rush,2452.4666,eastPoint,oz,evenStrength,0,311,112050,80264,38.9165458679199,22.8852939605713
reception,successful,regular,2453.3667,eastPoint,oz,evenStrength,0,311,109964,80264,53.501838684082,32.4411773681641
pass,successful,southoffboards,2455.5334,outsideNorthEast,oz,evenStrength,0,311,112050,80264,92.7312469482422,28.4176464080811
reception,successful,regular,2456.3,outsideNorthEast,oz,evenStrength,0,311,109964,80264,79.1518402099609,37.470588684082
pass,successful,southoffboards,2456.7666,outsideNorthEast,oz,evenStrength,0,311,109964,80264,79.6548004150391,37.4706001281738
reception,successful,regular,2457.7,outsideNorthEast,oz,evenStrength,0,311,112050,80264,60.5429992675781,39.4823989868164
pass,successful,southoffboards,2457.8667,outsideNorthEast,oz,evenStrength,0,311,112050,80264,60.5429992675781,39.4823989868164
reception,successful,regular,2459.6333,eastPoint,oz,evenStrength,0,311,6588,80264,30.8694839477539,41.9970588684082
shot,failed,slot,2464.5667,westOuterSlot,oz,evenStrength,0,315,80518,5152,71.72265625,-16.3470592498779
pass,failed,d2doffboards,2469.6,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-85.3099212646484,32.9441184997559
pass,failed,northoffboards,2473.9333,outsideNorthEast,oz,evenStrength,0,315,82048,5152,54.6226501464844,39.9823532104492
pass,failed,d2d,2479.6333,outsideNorthWestDZ,dz,evenStrength,0,311,109372,80264,-54.6305084228516,35.9617652893066
reception,failed,regular,2480.1667,innerSlotDZ,dz,evenStrength,0,311,6588,80264,-66.7010955810547,-1.75882339477539
pass,failed,outletoffboards,2482.6,outsideNorthEastDZ,dz,evenStrength,0,311,6588,80264,-68.7128601074219,-39.4794082641602
reception,failed,regular,2483.6333,southWestBoardsNZ,nz,evenStrength,0,311,113401,80264,-1.82169342041016,-41.4911727905273
pass,successful,south,2486.8667,outsideNorthWest,oz,powerPlay,0,311,370192,80264,67.5841903686523,-23.3852920532227
reception,successful,regular,2488.3333,westPoint,oz,powerPlay,0,311,94531,80264,49.9812507629395,-29.9235305786133
pass,failed,northoffboards,2491.2334,outsideNorthWest,oz,powerPlay,0,311,94531,80264,95.2460021972656,-13.829400062561
pass,successful,north,2495.3,eastPoint,oz,powerPlay,0,311,111452,80264,38.4136047363281,29.9264717102051
reception,successful,regular,2495.7,centerPoint,oz,powerPlay,0,311,109964,80264,51.9930152893066,10.3117637634277
shot,successful,slot,2496.6333,eastOuterSlot,oz,powerPlay,0,311,109964,80264,60.0400733947754,1.25882339477539
pass,successful,slot,2500.9,outsideNorthEast,oz,powerPlay,0,311,111452,80264,63.560661315918,39.985294342041
reception,successful,regular,2501.3667,eastOuterSlot,oz,powerPlay,0,311,112050,80264,68.0871276855469,19.3647060394287
pass,successful,slot,2503.2334,outsideNorthEast,oz,powerPlay,0,311,112050,80264,87.7018356323242,18.8617649078369
reception,successful,regular,2504.0667,westOuterSlot,oz,powerPlay,0,311,370192,80264,68.5900726318359,-16.8470573425293
shot,successful,slot,2504.2666,westOuterSlot,oz,powerPlay,1,311,370192,80264,68.0871276855469,-12.8235282897949
pass,successful,south,2504.9333,southCenterNZ,nz,evenStrength,0,311,111452,80264,-0.815811157226563,-0.752941131591797
reception,successful,regular,2506.5667,centerPointDZ,dz,evenStrength,0,311,94531,80264,-35.0158081054687,-6.78823471069336
pass,successful,d2d,2506.7666,centerPointDZ,dz,evenStrength,0,311,94531,80264,-36.0216979980469,-5.27941131591797
reception,successful,regular,2507.0334,centerPointDZ,dz,evenStrength,0,311,80,80264,-40.0452270507813,9.30588150024414
pass,failed,outletoffboards,2508.6333,westPointDZ,dz,evenStrength,0,311,80,80264,-52.6187438964844,32.9441184997559
pass,successful,outlet,2517.6333,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.8716888427734,-7.79411697387695
reception,successful,regular,2518.3667,outsideNorthEastDZ,dz,evenStrength,0,311,111452,80264,-74.7481689453125,-34.4499969482422
pass,successful,north,2520.5667,southWestBoardsNZ,nz,evenStrength,0,311,111452,80264,-14.3873596191406,-28.4147033691406
reception,successful,regular,2521.3,northCenterNZ,nz,evenStrength,0,311,237838,80264,8.24499034881592,-1.75882005691528
pass,failed,d2doffboards,2524,outsideNorthEastDZ,dz,evenStrength,0,315,80264,5152,-92.7391052246094,-5.78529357910156
pass,successful,south,2525.4666,outsideNorthEast,oz,evenStrength,0,311,237838,80264,95.2538146972656,24.3941173553467
reception,successful,regular,2526.2334,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,83.1832275390625,36.9676475524902
pass,successful,south,2526.4333,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,83.686164855957,36.9676475524902
reception,successful,regular,2526.9666,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,74.6332244873047,27.9147052764893
pass,successful,south,2528.7666,outsideNorthEast,oz,evenStrength,0,311,1731661,80264,61.556755065918,29.9264717102051
reception,successful,regular,2529.4,eastPoint,oz,evenStrength,0,311,80,80264,31.3802871704102,25.3999996185303
pass,successful,eastwest,2529.6333,eastPoint,oz,evenStrength,0,311,80,80264,30.3744049072266,20.3705883026123
reception,successful,regular,2530.5,westPoint,oz,evenStrength,0,311,94531,80264,47.9773445129395,-29.4205856323242
pass,failed,slot,2531.8667,outsideNorthWest,oz,evenStrength,0,311,94531,80264,64.0714645385742,-25.3970565795898
pass,successful,d2doffboards,2541.5334,outsideNorthWestDZ,dz,evenStrength,0,311,80,80264,-92.84619140625,30.4294128417969
reception,successful,regular,2543.6,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.8638305664062,-21.3735275268555
pass,successful,d2doffboards,2543.7666,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-93.8520660400391,-26.4029388427734
reception,successful,regular,2545.4333,outsideNorthEastDZ,dz,evenStrength,0,311,237838,80264,-68.7050018310547,-39.9823532104492
pass,successful,outlet,2554.3333,westPointDZ,dz,evenStrength,0,315,20161,5152,-45.9655799865723,19.8647079467773
reception,successful,regular,2555.3333,centerPointDZ,dz,evenStrength,0,315,80518,5152,-44.4567565917969,-3.77352905273437
pass,successful,d2d,2557.0667,centerPointDZ,dz,evenStrength,0,315,80518,5152,-30.8773422241211,7.29117584228516
reception,successful,regular,2558.1,centerPointDZ,dz,evenStrength,0,315,20161,5152,-45.4626388549805,-0.755882263183594
pass,successful,stretch,2558.5667,centerPointDZ,dz,evenStrength,0,315,20161,5152,-30.3744049072266,2.76470565795898
reception,successful,regular,2559.2,northCenterNZ,nz,evenStrength,0,315,179172,5152,20.9255981445312,-2.26470565795898
pass,failed,d2doffboards,2563.0667,outsideNorthEastDZ,dz,evenStrength,0,311,446706,80264,-97.8755950927734,-3.26764678955078
pass,successful,slot,2565.4666,outsideNorthEast,oz,evenStrength,0,315,126723,5152,92.84619140625,20.8705902099609
reception,successful,regular,2565.8667,innerSlot,oz,evenStrength,0,315,80518,5152,83.7932434082031,6.28529357910156
shot,failed,slot,2565.9333,innerSlot,oz,evenStrength,0,315,80518,5152,83.7932434082031,6.28529357910156
pass,successful,south,2568.3,outsideNorthEast,oz,evenStrength,0,315,126723,5152,78.2608947753906,27.408821105957
reception,successful,regular,2569.1,centerPoint,oz,evenStrength,0,315,179172,5152,44.0608978271484,10.3088226318359
shot,failed,outside,2569.2,centerPoint,oz,evenStrength,0,315,179172,5152,46.0726623535156,9.30294036865234
pass,failed,outlet,2573.5,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-68.7050018310547,39.4823532104492
pass,successful,northoffboards,2575.2666,northWestBoardsNZ,nz,evenStrength,0,315,20775372,5152,4.83148193359375,-37.9735298156738
reception,successful,regular,2576.0334,northWestBoardsNZ,nz,evenStrength,0,315,179172,5152,15.8961868286133,-36.4647064208984
pass,failed,eastwest,2576.3333,northWestBoardsNZ,nz,evenStrength,0,315,179172,5152,15.3932418823242,-35.9617652893066
reception,failed,regular,2577.9666,northEastBoardsNZ,nz,evenStrength,0,315,126723,5152,8.35206604003906,22.3794097900391
pass,failed,outlet,2581.9666,innerSlotDZ,dz,evenStrength,0,311,5814,80264,-82.7952270507813,-9.80588150024414
pass,successful,south,2586.4333,eastOuterSlot,oz,evenStrength,0,315,121680,5152,66.1981964111328,22.3794002532959
reception,successful,regular,2586.7,outsideNorthEast,oz,evenStrength,0,315,110856,5152,60.6658020019531,27.9117660522461
shot,successful,slot,2587.4666,eastOuterSlot,oz,evenStrength,0,315,110856,5152,60.6658020019531,18.3558807373047
shot,successful,outside,2590.0667,outsideNorthWest,oz,evenStrength,0,315,56711,5152,61.1687469482422,-31.9382362365723
pass,failed,slot,2591.8,outsideNorthWest,oz,evenStrength,0,315,56711,5152,85.8128662109375,-28.4176464080811
pass,successful,outlet,2594.1333,centerPointDZ,dz,evenStrength,0,311,2546838,80264,-53.1216888427734,8.29999923706055
